Frame,TailAngle,Condition,Fish ID,Trial,Percentage
66,-1.356959977,WT,WT1,3,0.301369863
67,-1.344512411,WT,WT1,3,0.305936073
68,-1.34540136,WT,WT1,3,0.310502283
69,-1.32215498,WT,WT1,3,0.315068493
70,-1.349266213,WT,WT1,3,0.319634703
71,-1.359020133,WT,WT1,3,0.324200913
72,-1.277569635,WT,WT1,3,0.328767123
73,-1.339072648,WT,WT1,3,0.333333333
74,-1.344595733,WT,WT1,3,0.337899543
75,-1.366205612,WT,WT1,3,0.342465753
76,-1.390465992,WT,WT1,3,0.347031963
77,-1.054272902,WT,WT1,3,0.351598174
78,-1.36840655,WT,WT1,3,0.356164384
79,-1.372495071,WT,WT1,3,0.360730594
80,-1.345622549,WT,WT1,3,0.365296804
81,-1.39622378,WT,WT1,3,0.369863014
82,-1.398614638,WT,WT1,3,0.374429224
83,-1.415783147,WT,WT1,3,0.378995434
84,-1.407324332,WT,WT1,3,0.383561644
85,-1.479611643,WT,WT1,3,0.388127854
86,-1.462363895,WT,WT1,3,0.392694064
87,-1.513520613,WT,WT1,3,0.397260274
88,-1.4995331,WT,WT1,3,0.401826484
89,-1.576266489,WT,WT1,3,0.406392694
90,-1.639311022,WT,WT1,3,0.410958904
91,-1.511156714,WT,WT1,3,0.415525114
92,-1.747408559,WT,WT1,3,0.420091324
93,-1.759065289,WT,WT1,3,0.424657534
94,-1.831914289,WT,WT1,3,0.429223744
95,-1.856839836,WT,WT1,3,0.433789954
96,-1.984347561,WT,WT1,3,0.438356164
97,-2.053607104,WT,WT1,3,0.442922374
98,-2.020577172,WT,WT1,3,0.447488584
99,-1.587866378,WT,WT1,3,0.452054795
100,-2.069566958,WT,WT1,3,0.456621005
101,-1.718605355,WT,WT1,3,0.461187215
102,-1.253961513,WT,WT1,3,0.465753425
103,-1.705765965,WT,WT1,3,0.470319635
104,-1.76690574,WT,WT1,3,0.474885845
105,-1.871165105,WT,WT1,3,0.479452055
106,-1.810255604,WT,WT1,3,0.484018265
107,-1.858807318,WT,WT1,3,0.488584475
108,-1.753202502,WT,WT1,3,0.493150685
109,-1.737550911,WT,WT1,3,0.497716895
110,-1.642964124,WT,WT1,3,0.502283105
111,-1.672973353,WT,WT1,3,0.506849315
112,-1.626889786,WT,WT1,3,0.511415525
113,-1.609731824,WT,WT1,3,0.515981735
114,-1.333962493,WT,WT1,3,0.520547945
115,-1.278693179,WT,WT1,3,0.525114155
116,-1.234694933,WT,WT1,3,0.529680365
117,-1.235475867,WT,WT1,3,0.534246575
118,-1.29087309,WT,WT1,3,0.538812785
119,-1.141465064,WT,WT1,3,0.543378995
120,-1.189649329,WT,WT1,3,0.547945205
121,-1.117484474,WT,WT1,3,0.552511416
122,-0.92652527,WT,WT1,3,0.557077626
123,-0.960320651,WT,WT1,3,0.561643836
124,-0.894275552,WT,WT1,3,0.566210046
125,-1.115290895,WT,WT1,3,0.570776256
126,-1.117300422,WT,WT1,3,0.575342466
127,-0.948036834,WT,WT1,3,0.579908676
128,-1.034256027,WT,WT1,3,0.584474886
129,-0.863044238,WT,WT1,3,0.589041096
130,-0.860113532,WT,WT1,3,0.593607306
131,-0.863417342,WT,WT1,3,0.598173516
132,-1.071982242,WT,WT1,3,0.602739726
133,-1.101209171,WT,WT1,3,0.607305936
134,-0.894323208,WT,WT1,3,0.611872146
135,-1.033614356,WT,WT1,3,0.616438356
136,-0.804461938,WT,WT1,3,0.621004566
137,-1.032956031,WT,WT1,3,0.625570776
138,-1.08604772,WT,WT1,3,0.630136986
139,-0.808208619,WT,WT1,3,0.634703196
140,-0.758640104,WT,WT1,3,0.639269406
141,-1.049168612,WT,WT1,3,0.643835616
142,-0.988544292,WT,WT1,3,0.648401826
143,-0.991768826,WT,WT1,3,0.652968037
144,-1.000973821,WT,WT1,3,0.657534247
145,-1.007708481,WT,WT1,3,0.662100457
146,-0.775020701,WT,WT1,3,0.666666667
147,-1.000740165,WT,WT1,3,0.671232877
148,-1.020849835,WT,WT1,3,0.675799087
149,-0.979296272,WT,WT1,3,0.680365297
150,-0.923645606,WT,WT1,3,0.684931507
151,-0.934609591,WT,WT1,3,0.689497717
152,-0.923090967,WT,WT1,3,0.694063927
153,-0.920105357,WT,WT1,3,0.698630137
154,-0.908561605,WT,WT1,3,0.703196347
155,-0.898929471,WT,WT1,3,0.707762557
156,-0.836402572,WT,WT1,3,0.712328767
157,-0.909849708,WT,WT1,3,0.716894977
158,-0.889371813,WT,WT1,3,0.721461187
159,-0.799408324,WT,WT1,3,0.726027397
160,-0.859303661,WT,WT1,3,0.730593607
161,-0.859353398,WT,WT1,3,0.735159817
162,-0.855137821,WT,WT1,3,0.739726027
163,-0.816046037,WT,WT1,3,0.744292237
164,-0.778445687,WT,WT1,3,0.748858447
165,-0.777649558,WT,WT1,3,0.753424658
166,-0.793035867,WT,WT1,3,0.757990868
167,-0.787716384,WT,WT1,3,0.762557078
168,-0.758093743,WT,WT1,3,0.767123288
169,-0.766273624,WT,WT1,3,0.771689498
170,-0.769586416,WT,WT1,3,0.776255708
171,-0.719267413,WT,WT1,3,0.780821918
172,-0.689474917,WT,WT1,3,0.785388128
173,-0.669638932,WT,WT1,3,0.789954338
174,-0.657158812,WT,WT1,3,0.794520548
175,-0.695965275,WT,WT1,3,0.799086758
176,-0.692706705,WT,WT1,3,0.803652968
177,-0.677553148,WT,WT1,3,0.808219178
178,-0.674985819,WT,WT1,3,0.812785388
179,-0.664890389,WT,WT1,3,0.817351598
180,-0.643071812,WT,WT1,3,0.821917808
181,-0.644428992,WT,WT1,3,0.826484018
182,-0.644124655,WT,WT1,3,0.831050228
183,-0.639826591,WT,WT1,3,0.835616438
184,-0.566549755,WT,WT1,3,0.840182648
185,-0.555929552,WT,WT1,3,0.844748858
186,-0.548653791,WT,WT1,3,0.849315068
187,-0.537437826,WT,WT1,3,0.853881279
188,-0.544614717,WT,WT1,3,0.858447489
189,-0.528212206,WT,WT1,3,0.863013699
190,-0.512973114,WT,WT1,3,0.867579909
191,-0.494826809,WT,WT1,3,0.872146119
192,-0.489929306,WT,WT1,3,0.876712329
193,-0.608264095,WT,WT1,3,0.881278539
194,-0.568932595,WT,WT1,3,0.885844749
195,-0.57597143,WT,WT1,3,0.890410959
196,-0.524731656,WT,WT1,3,0.894977169
197,-0.518593665,WT,WT1,3,0.899543379
198,-0.5642892,WT,WT1,3,0.904109589
199,-0.54681669,WT,WT1,3,0.908675799
200,-0.464621763,WT,WT1,3,0.913242009
201,-0.438688247,WT,WT1,3,0.917808219
202,-0.415197049,WT,WT1,3,0.922374429
203,-0.414319038,WT,WT1,3,0.926940639
204,-0.324418698,WT,WT1,3,0.931506849
205,0.081807573,WT,WT1,3,0.936073059
206,-0.275656201,WT,WT1,3,0.940639269
207,-0.281223305,WT,WT1,3,0.945205479
208,-0.286107256,WT,WT1,3,0.949771689
209,-0.272498478,WT,WT1,3,0.9543379
210,-0.240839206,WT,WT1,3,0.95890411
211,-0.237002655,WT,WT1,3,0.96347032
212,-0.25925363,WT,WT1,3,0.96803653
213,-0.163562679,WT,WT1,3,0.97260274
214,-0.218877056,WT,WT1,3,0.97716895
215,-0.192761917,WT,WT1,3,0.98173516
216,-0.206115828,WT,WT1,3,0.98630137
217,-0.140098399,WT,WT1,3,0.99086758
218,-0.291412819,WT,WT1,3,0.99543379
219,-0.291412819,WT,WT1,3,1
1,-0.150859337,WT,WT1,5,0.005780347
2,-0.170245763,WT,WT1,5,0.011560694
3,-0.141473219,WT,WT1,5,0.01734104
4,-0.155072277,WT,WT1,5,0.023121387
5,-0.159748254,WT,WT1,5,0.028901734
6,-0.175009046,WT,WT1,5,0.034682081
7,-0.205454777,WT,WT1,5,0.040462428
8,-0.220435506,WT,WT1,5,0.046242775
9,-0.264096859,WT,WT1,5,0.052023121
10,-0.266383077,WT,WT1,5,0.057803468
11,-0.292230548,WT,WT1,5,0.063583815
12,-0.37918988,WT,WT1,5,0.069364162
13,-0.401621966,WT,WT1,5,0.075144509
14,-0.430143289,WT,WT1,5,0.080924855
15,-0.495674442,WT,WT1,5,0.086705202
16,-0.537953734,WT,WT1,5,0.092485549
17,-0.617615514,WT,WT1,5,0.098265896
18,-0.66065444,WT,WT1,5,0.104046243
19,-0.712070118,WT,WT1,5,0.10982659
20,-0.742022416,WT,WT1,5,0.115606936
21,-0.781192136,WT,WT1,5,0.121387283
22,-0.833879729,WT,WT1,5,0.12716763
23,-0.873043689,WT,WT1,5,0.132947977
24,-0.902871099,WT,WT1,5,0.138728324
25,-0.904710498,WT,WT1,5,0.144508671
26,-0.989715393,WT,WT1,5,0.150289017
27,-1.017676527,WT,WT1,5,0.156069364
28,-1.053836778,WT,WT1,5,0.161849711
29,-1.063674679,WT,WT1,5,0.167630058
30,-1.094785395,WT,WT1,5,0.173410405
31,-1.112951753,WT,WT1,5,0.179190751
32,-1.126143492,WT,WT1,5,0.184971098
33,-1.142673252,WT,WT1,5,0.190751445
34,-1.145860134,WT,WT1,5,0.196531792
35,-1.201567651,WT,WT1,5,0.202312139
36,-1.116188797,WT,WT1,5,0.208092486
37,-1.128045796,WT,WT1,5,0.213872832
38,-1.190474558,WT,WT1,5,0.219653179
39,-1.147853527,WT,WT1,5,0.225433526
40,-1.117343162,WT,WT1,5,0.231213873
41,-1.150843217,WT,WT1,5,0.23699422
42,-1.127812023,WT,WT1,5,0.242774566
43,-1.098993861,WT,WT1,5,0.248554913
44,-1.089358194,WT,WT1,5,0.25433526
45,-1.123677024,WT,WT1,5,0.260115607
46,-1.087663782,WT,WT1,5,0.265895954
47,-1.079961098,WT,WT1,5,0.271676301
48,-1.124222064,WT,WT1,5,0.277456647
49,-1.107181949,WT,WT1,5,0.283236994
50,-1.086871091,WT,WT1,5,0.289017341
51,-1.13377808,WT,WT1,5,0.294797688
52,-1.075576676,WT,WT1,5,0.300578035
53,-1.02140435,WT,WT1,5,0.306358382
54,-1.038506296,WT,WT1,5,0.312138728
55,-1.185652628,WT,WT1,5,0.317919075
56,-1.188014196,WT,WT1,5,0.323699422
57,-1.21247769,WT,WT1,5,0.329479769
58,-1.19578754,WT,WT1,5,0.335260116
59,-1.198651285,WT,WT1,5,0.341040462
60,-1.190651437,WT,WT1,5,0.346820809
61,-0.957812006,WT,WT1,5,0.352601156
62,-1.205192061,WT,WT1,5,0.358381503
63,-1.169297916,WT,WT1,5,0.36416185
64,-1.217706993,WT,WT1,5,0.369942197
65,-1.168657125,WT,WT1,5,0.375722543
66,-1.06466826,WT,WT1,5,0.38150289
67,-0.98152631,WT,WT1,5,0.387283237
68,-1.05247034,WT,WT1,5,0.393063584
69,-1.023294964,WT,WT1,5,0.398843931
70,-1.060616182,WT,WT1,5,0.404624277
71,-1.109374218,WT,WT1,5,0.410404624
72,-1.101084402,WT,WT1,5,0.416184971
73,-1.150313602,WT,WT1,5,0.421965318
74,-1.16530605,WT,WT1,5,0.427745665
75,-1.126969266,WT,WT1,5,0.433526012
76,-1.159201357,WT,WT1,5,0.439306358
77,-1.153692177,WT,WT1,5,0.445086705
78,-1.131654036,WT,WT1,5,0.450867052
79,-1.057897415,WT,WT1,5,0.456647399
80,-1.04731363,WT,WT1,5,0.462427746
81,-1.049997871,WT,WT1,5,0.468208092
82,-1.057100056,WT,WT1,5,0.473988439
83,-1.048581047,WT,WT1,5,0.479768786
84,-1.021376416,WT,WT1,5,0.485549133
85,-1.008515184,WT,WT1,5,0.49132948
86,-1.009406936,WT,WT1,5,0.497109827
87,-0.98206658,WT,WT1,5,0.502890173
88,-0.993832149,WT,WT1,5,0.50867052
89,-0.936533211,WT,WT1,5,0.514450867
90,-0.963103637,WT,WT1,5,0.520231214
91,-0.993854678,WT,WT1,5,0.526011561
92,-0.959483762,WT,WT1,5,0.531791908
93,-0.903367376,WT,WT1,5,0.537572254
94,-0.929104641,WT,WT1,5,0.543352601
95,-0.928909432,WT,WT1,5,0.549132948
96,-0.924816871,WT,WT1,5,0.554913295
97,-0.934273908,WT,WT1,5,0.560693642
98,-0.912766724,WT,WT1,5,0.566473988
99,-0.919502283,WT,WT1,5,0.572254335
100,-0.832100454,WT,WT1,5,0.578034682
101,-0.883826075,WT,WT1,5,0.583815029
102,-0.775863471,WT,WT1,5,0.589595376
103,-0.781682548,WT,WT1,5,0.595375723
104,-0.788155399,WT,WT1,5,0.601156069
105,-0.785856465,WT,WT1,5,0.606936416
106,-0.749307711,WT,WT1,5,0.612716763
107,-0.829314751,WT,WT1,5,0.61849711
108,-0.820879514,WT,WT1,5,0.624277457
109,-0.805707939,WT,WT1,5,0.630057803
110,-0.755779569,WT,WT1,5,0.63583815
111,-0.785639095,WT,WT1,5,0.641618497
112,-0.737087943,WT,WT1,5,0.647398844
113,-0.679831441,WT,WT1,5,0.653179191
114,-0.667099703,WT,WT1,5,0.658959538
115,-0.747841714,WT,WT1,5,0.664739884
116,-0.736061606,WT,WT1,5,0.670520231
117,-0.707336652,WT,WT1,5,0.676300578
118,-0.695713003,WT,WT1,5,0.682080925
119,-0.692083389,WT,WT1,5,0.687861272
120,-0.710660629,WT,WT1,5,0.693641618
121,-0.708279294,WT,WT1,5,0.699421965
122,-0.699557968,WT,WT1,5,0.705202312
123,-0.666330821,WT,WT1,5,0.710982659
124,-0.670659789,WT,WT1,5,0.716763006
125,-0.690465089,WT,WT1,5,0.722543353
126,-0.638042194,WT,WT1,5,0.728323699
127,-0.673647945,WT,WT1,5,0.734104046
128,-0.629682309,WT,WT1,5,0.739884393
129,-0.631904052,WT,WT1,5,0.74566474
130,-0.599332551,WT,WT1,5,0.751445087
131,-0.626831903,WT,WT1,5,0.757225434
132,-0.614639242,WT,WT1,5,0.76300578
133,-0.590533475,WT,WT1,5,0.768786127
134,-0.637636313,WT,WT1,5,0.774566474
135,-0.60018059,WT,WT1,5,0.780346821
136,-0.597105156,WT,WT1,5,0.786127168
137,-0.614675181,WT,WT1,5,0.791907514
138,-0.591710693,WT,WT1,5,0.797687861
139,-0.595228665,WT,WT1,5,0.803468208
140,-0.585878483,WT,WT1,5,0.809248555
141,-0.633396595,WT,WT1,5,0.815028902
142,-0.587530125,WT,WT1,5,0.820809249
143,-0.563991379,WT,WT1,5,0.826589595
144,-0.601271272,WT,WT1,5,0.832369942
145,-0.481692239,WT,WT1,5,0.838150289
146,-0.5546997,WT,WT1,5,0.843930636
147,-0.55404415,WT,WT1,5,0.849710983
148,-0.553977273,WT,WT1,5,0.855491329
149,-0.627586265,WT,WT1,5,0.861271676
150,-0.556652909,WT,WT1,5,0.867052023
151,-0.546733596,WT,WT1,5,0.87283237
152,-0.551343022,WT,WT1,5,0.878612717
153,-0.595181295,WT,WT1,5,0.884393064
154,-0.555263384,WT,WT1,5,0.89017341
155,-0.517263968,WT,WT1,5,0.895953757
156,-0.49996981,WT,WT1,5,0.901734104
157,-0.474409325,WT,WT1,5,0.907514451
158,-0.495392757,WT,WT1,5,0.913294798
159,-0.464048164,WT,WT1,5,0.919075145
160,-0.444609299,WT,WT1,5,0.924855491
161,-0.443952739,WT,WT1,5,0.930635838
162,-0.406278833,WT,WT1,5,0.936416185
163,-0.438446925,WT,WT1,5,0.942196532
164,-0.448427186,WT,WT1,5,0.947976879
165,-0.418812907,WT,WT1,5,0.953757225
166,-0.40612646,WT,WT1,5,0.959537572
167,-0.406323943,WT,WT1,5,0.965317919
168,-0.396842713,WT,WT1,5,0.971098266
169,-0.260128433,WT,WT1,5,0.976878613
170,-0.392974925,WT,WT1,5,0.98265896
171,-0.399435845,WT,WT1,5,0.988439306
172,-0.337630678,WT,WT1,5,0.994219653
173,-0.337630678,WT,WT1,5,1
1,0.670832929,WT,WT1,8,0.004587156
2,0.683213746,WT,WT1,8,0.009174312
3,0.675226558,WT,WT1,8,0.013761468
4,0.651544136,WT,WT1,8,0.018348624
5,0.667353225,WT,WT1,8,0.02293578
6,0.643100798,WT,WT1,8,0.027522936
7,0.658891313,WT,WT1,8,0.032110092
8,0.668108789,WT,WT1,8,0.036697248
9,0.653271551,WT,WT1,8,0.041284404
10,0.670087372,WT,WT1,8,0.04587156
11,0.665275385,WT,WT1,8,0.050458716
12,0.669113605,WT,WT1,8,0.055045872
13,0.663225268,WT,WT1,8,0.059633028
14,0.683872039,WT,WT1,8,0.064220183
15,0.675857056,WT,WT1,8,0.068807339
16,0.671543833,WT,WT1,8,0.073394495
17,0.672528706,WT,WT1,8,0.077981651
18,0.658990694,WT,WT1,8,0.082568807
19,0.67838637,WT,WT1,8,0.087155963
20,0.656235843,WT,WT1,8,0.091743119
21,0.66953796,WT,WT1,8,0.096330275
22,0.679946261,WT,WT1,8,0.100917431
23,0.672728008,WT,WT1,8,0.105504587
24,0.677115681,WT,WT1,8,0.110091743
25,0.681782885,WT,WT1,8,0.114678899
26,0.677802923,WT,WT1,8,0.119266055
27,0.681658297,WT,WT1,8,0.123853211
28,0.658608918,WT,WT1,8,0.128440367
29,0.680363791,WT,WT1,8,0.133027523
30,0.676544318,WT,WT1,8,0.137614679
31,0.663832031,WT,WT1,8,0.142201835
32,0.663745149,WT,WT1,8,0.146788991
33,0.684975523,WT,WT1,8,0.151376147
34,0.704414741,WT,WT1,8,0.155963303
35,0.725340033,WT,WT1,8,0.160550459
36,0.731119228,WT,WT1,8,0.165137615
37,0.746908812,WT,WT1,8,0.169724771
38,0.738485313,WT,WT1,8,0.174311927
39,0.781851773,WT,WT1,8,0.178899083
40,0.749786185,WT,WT1,8,0.183486239
41,0.745953759,WT,WT1,8,0.188073394
42,0.755324818,WT,WT1,8,0.19266055
43,0.772921353,WT,WT1,8,0.197247706
44,0.776319065,WT,WT1,8,0.201834862
45,0.79546721,WT,WT1,8,0.206422018
46,0.799112904,WT,WT1,8,0.211009174
47,0.79632317,WT,WT1,8,0.21559633
48,0.812216272,WT,WT1,8,0.220183486
49,0.831904006,WT,WT1,8,0.224770642
50,0.848177703,WT,WT1,8,0.229357798
51,0.880273061,WT,WT1,8,0.233944954
52,0.908173108,WT,WT1,8,0.23853211
53,0.930086203,WT,WT1,8,0.243119266
54,0.954087113,WT,WT1,8,0.247706422
55,0.972204853,WT,WT1,8,0.252293578
56,0.988261909,WT,WT1,8,0.256880734
57,1.020852376,WT,WT1,8,0.26146789
58,1.012372985,WT,WT1,8,0.266055046
59,1.082460328,WT,WT1,8,0.270642202
60,1.064571937,WT,WT1,8,0.275229358
61,1.092824193,WT,WT1,8,0.279816514
62,1.114822504,WT,WT1,8,0.28440367
63,1.118482855,WT,WT1,8,0.288990826
64,1.119539198,WT,WT1,8,0.293577982
65,1.162718479,WT,WT1,8,0.298165138
66,1.152811926,WT,WT1,8,0.302752294
67,1.138728608,WT,WT1,8,0.30733945
68,1.197909345,WT,WT1,8,0.311926606
69,1.143702112,WT,WT1,8,0.316513761
70,1.127328201,WT,WT1,8,0.321100917
71,1.12887433,WT,WT1,8,0.325688073
72,1.145728445,WT,WT1,8,0.330275229
73,1.16077133,WT,WT1,8,0.334862385
74,1.127624177,WT,WT1,8,0.339449541
75,1.148029505,WT,WT1,8,0.344036697
76,1.18391753,WT,WT1,8,0.348623853
77,1.154291636,WT,WT1,8,0.353211009
78,1.2337067,WT,WT1,8,0.357798165
79,1.109957783,WT,WT1,8,0.362385321
80,1.252318781,WT,WT1,8,0.366972477
81,1.309225288,WT,WT1,8,0.371559633
82,1.341705963,WT,WT1,8,0.376146789
83,1.22406307,WT,WT1,8,0.380733945
84,1.181101387,WT,WT1,8,0.385321101
85,1.270549976,WT,WT1,8,0.389908257
86,1.201860777,WT,WT1,8,0.394495413
87,1.327662427,WT,WT1,8,0.399082569
88,1.20924221,WT,WT1,8,0.403669725
89,1.213710115,WT,WT1,8,0.408256881
90,1.222122778,WT,WT1,8,0.412844037
91,1.262358101,WT,WT1,8,0.417431193
92,1.221829762,WT,WT1,8,0.422018349
93,1.302209042,WT,WT1,8,0.426605505
94,1.377464733,WT,WT1,8,0.431192661
95,1.272248617,WT,WT1,8,0.435779817
96,1.374885621,WT,WT1,8,0.440366972
97,1.376808307,WT,WT1,8,0.444954128
98,1.362417048,WT,WT1,8,0.449541284
99,1.413373085,WT,WT1,8,0.45412844
100,1.453818472,WT,WT1,8,0.458715596
101,1.282691524,WT,WT1,8,0.463302752
102,1.455297941,WT,WT1,8,0.467889908
103,1.162233841,WT,WT1,8,0.472477064
104,1.740528851,WT,WT1,8,0.47706422
105,1.539911598,WT,WT1,8,0.481651376
106,1.231244085,WT,WT1,8,0.486238532
107,1.248989508,WT,WT1,8,0.490825688
108,1.548224998,WT,WT1,8,0.495412844
109,1.245064935,WT,WT1,8,0.5
110,1.692118008,WT,WT1,8,0.504587156
111,1.766183417,WT,WT1,8,0.509174312
112,1.718638859,WT,WT1,8,0.513761468
113,1.67791048,WT,WT1,8,0.518348624
114,1.09439681,WT,WT1,8,0.52293578
115,1.662260112,WT,WT1,8,0.527522936
116,1.67612567,WT,WT1,8,0.532110092
117,1.242800046,WT,WT1,8,0.536697248
118,1.662314165,WT,WT1,8,0.541284404
119,1.594060652,WT,WT1,8,0.54587156
120,1.300679344,WT,WT1,8,0.550458716
121,1.582231166,WT,WT1,8,0.555045872
122,1.376061834,WT,WT1,8,0.559633028
123,1.315001247,WT,WT1,8,0.564220183
124,1.380391264,WT,WT1,8,0.568807339
125,1.56870413,WT,WT1,8,0.573394495
126,1.093632509,WT,WT1,8,0.577981651
127,1.172483615,WT,WT1,8,0.582568807
128,1.07171774,WT,WT1,8,0.587155963
129,1.253802733,WT,WT1,8,0.591743119
130,1.264040155,WT,WT1,8,0.596330275
131,1.117984476,WT,WT1,8,0.600917431
132,1.140946341,WT,WT1,8,0.605504587
133,1.12877581,WT,WT1,8,0.610091743
134,1.146094754,WT,WT1,8,0.614678899
135,1.036049353,WT,WT1,8,0.619266055
136,1.083024739,WT,WT1,8,0.623853211
137,1.152448616,WT,WT1,8,0.628440367
138,1.023758851,WT,WT1,8,0.633027523
139,1.104814341,WT,WT1,8,0.637614679
140,1.000719798,WT,WT1,8,0.642201835
141,0.970093659,WT,WT1,8,0.646788991
142,1.032458542,WT,WT1,8,0.651376147
143,1.032131252,WT,WT1,8,0.655963303
144,1.005218465,WT,WT1,8,0.660550459
145,0.923809195,WT,WT1,8,0.665137615
146,0.914820558,WT,WT1,8,0.669724771
147,0.902638189,WT,WT1,8,0.674311927
148,0.931383215,WT,WT1,8,0.678899083
149,0.911544153,WT,WT1,8,0.683486239
150,0.839710001,WT,WT1,8,0.688073394
151,0.849080807,WT,WT1,8,0.69266055
152,0.825878096,WT,WT1,8,0.697247706
153,0.809272664,WT,WT1,8,0.701834862
154,0.773213157,WT,WT1,8,0.706422018
155,0.764761509,WT,WT1,8,0.711009174
156,0.763095256,WT,WT1,8,0.71559633
157,0.737801769,WT,WT1,8,0.720183486
158,0.748141838,WT,WT1,8,0.724770642
159,0.730809891,WT,WT1,8,0.729357798
160,0.713061012,WT,WT1,8,0.733944954
161,0.70404776,WT,WT1,8,0.73853211
162,0.671014793,WT,WT1,8,0.743119266
163,0.667982908,WT,WT1,8,0.747706422
164,0.636275838,WT,WT1,8,0.752293578
165,0.681227198,WT,WT1,8,0.756880734
166,0.617119792,WT,WT1,8,0.76146789
167,0.615951905,WT,WT1,8,0.766055046
168,0.616304513,WT,WT1,8,0.770642202
169,0.585497927,WT,WT1,8,0.775229358
170,0.575885566,WT,WT1,8,0.779816514
171,0.574803807,WT,WT1,8,0.78440367
172,0.521013345,WT,WT1,8,0.788990826
173,0.432419697,WT,WT1,8,0.793577982
174,0.429288548,WT,WT1,8,0.798165138
175,0.405100342,WT,WT1,8,0.802752294
176,0.398414719,WT,WT1,8,0.80733945
177,0.408775919,WT,WT1,8,0.811926606
178,0.38040596,WT,WT1,8,0.816513761
179,0.385628087,WT,WT1,8,0.821100917
180,0.366606628,WT,WT1,8,0.825688073
181,0.350677182,WT,WT1,8,0.830275229
182,0.337903744,WT,WT1,8,0.834862385
183,0.310390873,WT,WT1,8,0.839449541
184,0.309317841,WT,WT1,8,0.844036697
185,0.29311049,WT,WT1,8,0.848623853
186,0.303111029,WT,WT1,8,0.853211009
187,0.268737421,WT,WT1,8,0.857798165
188,0.264272402,WT,WT1,8,0.862385321
189,0.245418718,WT,WT1,8,0.866972477
190,0.240300978,WT,WT1,8,0.871559633
191,0.221525392,WT,WT1,8,0.876146789
192,0.225339206,WT,WT1,8,0.880733945
193,0.235275243,WT,WT1,8,0.885321101
194,0.213867566,WT,WT1,8,0.889908257
195,0.208853519,WT,WT1,8,0.894495413
196,0.177510677,WT,WT1,8,0.899082569
197,0.167533748,WT,WT1,8,0.903669725
